timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
7.9400,-0.0183,0.6416,0.0212,0.2793,0.9342,0.1393,-0.1730,0.0867,0.0902,0.0096,1.1338,1.5771,-0.6279,0.1231,-0.0703,-0.4397,1.1192,0
7.9600,-0.0177,0.6415,0.0209,0.2752,0.9357,0.1392,-0.1712,0.0276,-0.0061,-0.0167,-2.9559,-4.8131,-1.3147,-0.0049,-0.2512,0.4013,-0.0901,0
7.9800,-0.0160,0.6418,0.0206,0.2614,0.9402,0.1457,-0.1628,0.0879,0.0164,-0.0114,3.0167,1.1253,0.2643,0.5487,-1.2371,1.1859,0.4419,0
8.0000,-0.0156,0.6406,0.0199,0.2558,0.9418,0.1486,-0.1597,0.0212,-0.0610,-0.0363,-3.3350,-3.8734,-1.2453,0.2599,-0.4676,0.4771,-0.3880,0
8.0200,-0.0158,0.6364,0.0173,0.2605,0.9398,0.1489,-0.1637,-0.0111,-0.2106,-0.1324,-1.6157,-7.4780,-4.8062,0.0848,0.4654,-0.4452,0.1633,0
8.0400,-0.0166,0.6347,0.0164,0.2630,0.9395,0.1444,-0.1653,-0.0391,-0.0858,-0.0401,-1.4041,6.2412,4.6145,-0.4126,0.3101,-0.1447,-1.5071,0
8.0600,-0.0175,0.6257,0.0111,0.2578,0.9433,0.1336,-0.1612,-0.0451,-0.4519,-0.2689,-0.2954,-18.3037,-11.4371,-1.0942,-0.2439,0.7141,6.9265,0
8.0800,-0.0179,0.6218,0.0091,0.2512,0.9464,0.1291,-0.1565,-0.0223,-0.1917,-0.0985,1.1392,13.0084,8.5215,-0.4852,-0.4617,0.7141,-5.2383,0
8.1000,-0.0184,0.6178,0.0071,0.2438,0.9496,0.1254,-0.1519,-0.0261,-0.2034,-0.1003,-0.1912,-0.5856,-0.0911,-0.3922,-0.4827,0.7717,-1.8621,0
8.1200,-0.0210,0.6080,0.0020,0.2362,0.9511,0.1225,-0.1569,-0.1306,-0.4857,-0.2525,-5.2273,-14.1159,-7.6109,-0.0515,0.4277,0.8689,4.6961,0
8.1400,-0.0223,0.6022,-0.0010,0.2370,0.9511,0.1162,-0.1605,-0.0625,-0.2923,-0.1505,3.4055,9.6703,5.0981,-0.5248,0.4932,0.0690,-6.6746,0
8.1600,-0.0229,0.5966,-0.0036,0.2362,0.9522,0.1103,-0.1593,-0.0284,-0.2788,-0.1315,1.7051,0.6774,0.9529,-0.5890,-0.0018,0.1759,-3.0972,0
8.1800,-0.0236,0.5854,-0.0086,0.2238,0.9577,0.1024,-0.1494,-0.0383,-0.5631,-0.2491,-0.4952,-14.2154,-5.8787,-0.8496,-0.9763,1.3314,3.9636,0
8.2000,-0.0248,0.5755,-0.0133,0.2146,0.9611,0.0954,-0.1451,-0.0611,-0.4938,-0.2364,-1.1360,3.4630,0.6330,-0.6645,-0.4003,1.0220,-6.6346,0
8.2200,-0.0287,0.5678,-0.0165,0.2004,0.9629,0.0960,-0.1534,-0.1951,-0.3853,-0.1574,-6.7034,5.4264,3.9484,0.4256,0.6191,1.4667,-5.1839,0
8.2400,-0.0300,0.5623,-0.0190,0.1947,0.9643,0.0930,-0.1535,-0.0605,-0.2722,-0.1266,6.7297,5.6559,1.5434,-0.2192,-0.0043,0.6231,-4.8119,0
8.2600,-0.0327,0.5455,-0.0252,0.2055,0.9626,0.0767,-0.1593,-0.1366,-0.8436,-0.3113,-3.8056,-28.5742,-9.2366,-1.6042,1.0005,-0.7679,19.2255,0
8.2800,-0.0333,0.5379,-0.0276,0.1917,0.9669,0.0714,-0.1524,-0.0313,-0.3765,-0.1211,5.2671,23.3564,9.5116,-0.4670,-0.7228,1.4517,-13.8040,0
8.3000,-0.0354,0.5239,-0.0326,0.1653,0.9735,0.0633,-0.1450,-0.1031,-0.6997,-0.2499,-3.5915,-16.1600,-6.4403,-0.5727,-0.8503,2.7437,6.4228,0
8.3200,-0.0373,0.5151,-0.0352,0.1460,0.9758,0.0674,-0.1482,-0.0980,-0.4410,-0.1268,0.2550,12.9345,6.1549,0.7173,0.0858,1.8827,-10.8361,0
8.3400,-0.0407,0.4937,-0.0412,0.1517,0.9736,0.0517,-0.1623,-0.1676,-1.0708,-0.3032,-3.4782,-31.4868,-8.8197,-1.3894,1.6776,-0.2604,26.4673,0
8.3600,-0.0414,0.4826,-0.0446,0.1452,0.9758,0.0367,-0.1591,-0.0363,-0.5548,-0.1684,6.5656,25.7969,6.7395,-1.4222,-0.1484,0.8883,-21.1285,0
8.3800,-0.0420,0.4618,-0.0500,0.1102,0.9828,0.0158,-0.1472,-0.0302,-1.0428,-0.2715,0.3017,-24.3977,-5.1578,-1.6746,-1.0993,3.8146,16.6030,0
8.4000,-0.0420,0.4525,-0.0520,0.0933,0.9853,0.0158,-0.1426,0.0009,-0.4604,-0.0986,1.5552,29.1169,8.6452,0.1891,-0.5209,1.6771,-18.7747,0
8.4200,-0.0420,0.4433,-0.0537,0.0869,0.9856,0.0193,-0.1435,-0.0019,-0.4635,-0.0872,-0.1404,-0.1514,0.5691,0.4477,0.0432,0.5883,-4.5258,0
8.4400,-0.0431,0.4212,-0.0583,0.0923,0.9840,0.0122,-0.1519,-0.0545,-1.1014,-0.2284,-2.6299,-31.8984,-7.0598,-0.7054,0.9286,-0.4275,26.0850,0
8.4600,-0.0439,0.4098,-0.0608,0.0911,0.9838,0.0040,-0.1541,-0.0358,-0.5710,-0.1229,0.9358,26.5226,5.2761,-0.7639,0.2899,0.2415,-21.4273,0
8.4800,-0.0456,0.3837,-0.0654,0.0724,0.9855,-0.0269,-0.1509,-0.0889,-1.3077,-0.2319,-2.6560,-36.8369,-5.4503,-2.7848,-0.0727,2.3328,36.8439,0
8.5000,-0.0462,0.3714,-0.0674,0.0529,0.9869,-0.0412,-0.1466,-0.0273,-0.6158,-0.1008,3.0816,34.5964,6.5565,-1.1379,-0.2840,2.1541,-28.0901,0
8.5200,-0.0473,0.3491,-0.0701,0.0444,0.9861,-0.0508,-0.1518,-0.0558,-1.1148,-0.1349,-1.4217,-24.9502,-1.7037,-0.8047,0.6062,0.9534,17.1873,0
8.5400,-0.0477,0.3377,-0.0710,0.0494,0.9848,-0.0563,-0.1568,-0.0194,-0.5667,-0.0451,1.8160,27.4065,4.4857,-0.6000,0.5153,-0.4357,-21.3272,0
8.5600,-0.0468,0.3135,-0.0731,0.0520,0.9833,-0.0801,-0.1547,0.0424,-1.2108,-0.1063,3.0921,-32.2062,-3.0567,-2.4023,-0.0766,0.1153,27.5731,0
8.5800,-0.0454,0.3011,-0.0739,0.0356,0.9836,-0.1021,-0.1445,0.0731,-0.6229,-0.0401,1.5348,29.3932,3.3088,-1.9577,-0.7636,2.0393,-24.4412,0
8.6000,-0.0440,0.2910,-0.0745,0.0156,0.9839,-0.1142,-0.1365,0.0688,-0.5026,-0.0261,-0.2170,6.0189,0.6983,-0.9272,-0.5467,2.2208,-7.9880,0
8.6200,-0.0433,0.2741,-0.0751,0.0110,0.9822,-0.1200,-0.1438,0.0327,-0.8476,-0.0295,-1.8044,-17.2532,-0.1696,-0.5191,0.8052,0.4450,6.2550,0
8.6400,-0.0426,0.2653,-0.0756,0.0215,0.9807,-0.1260,-0.1478,0.0381,-0.4360,-0.0287,0.2697,20.5812,0.0421,-0.7571,0.2905,-0.9908,-13.2412,0
8.6600,-0.0387,0.2457,-0.0770,0.0288,0.9788,-0.1496,-0.1365,0.1923,-0.9834,-0.0677,7.7100,-27.3711,-1.9498,-2.4661,-1.1160,-0.2312,18.8842,0
8.6800,-0.0361,0.2355,-0.0771,0.0277,0.9779,-0.1647,-0.1259,0.1333,-0.5100,-0.0078,-2.9475,23.6717,2.9933,-1.5069,-0.9712,0.4748,-17.4913,0
8.7000,-0.0334,0.2155,-0.0772,0.0169,0.9750,-0.1892,-0.1156,0.1345,-0.9966,-0.0027,0.0608,-24.3300,0.2569,-2.3337,-0.7217,1.5263,14.4779,0
8.7200,-0.0359,0.2104,-0.0765,0.0103,0.9726,-0.1882,-0.1359,-0.1276,-0.2579,0.0361,-13.1051,36.9329,1.9376,0.1636,2.1240,0.2402,-10.3144,0
8.7400,-0.0364,0.1952,-0.0762,-0.0103,0.9689,-0.2013,-0.1434,-0.0229,-0.7600,0.0115,5.2340,-25.1019,-1.2276,-1.0608,1.1861,2.0374,11.4873,0
8.7600,-0.0349,0.1872,-0.0761,-0.0201,0.9674,-0.2112,-0.1380,0.0755,-0.3984,0.0094,4.9174,18.0793,-0.1038,-0.8375,-0.3113,1.2017,-10.7402,0
8.7800,-0.0328,0.1790,-0.0758,-0.0270,0.9659,-0.2221,-0.1305,0.1023,-0.4112,0.0133,1.3405,-0.6416,0.1936,-0.9845,-0.5807,0.9803,-3.6304,0
8.8000,-0.0306,0.1623,-0.0749,-0.0199,0.9626,-0.2377,-0.1288,0.1115,-0.8317,0.0440,0.4624,-21.0226,1.5349,-1.6675,-0.3269,-0.4354,9.4442,0
8.8200,-0.0307,0.1537,-0.0742,-0.0112,0.9599,-0.2455,-0.1347,-0.0043,-0.4305,0.0349,-5.7912,20.0585,-0.4541,-0.9357,0.3806,-0.8708,-12.8490,0
8.8400,-0.0307,0.1360,-0.0722,-0.0178,0.9529,-0.2679,-0.1413,-0.0023,-0.8865,0.0982,0.1018,-22.8030,3.1612,-2.2436,0.8646,0.7818,11.8290,0
8.8600,-0.0295,0.1279,-0.0710,-0.0316,0.9493,-0.2806,-0.1383,0.0599,-0.4048,0.0607,3.1100,24.0851,-1.8708,-1.0996,0.1118,1.5804,-13.6495,0
8.8800,-0.0268,0.1132,-0.0687,-0.0437,0.9445,-0.2975,-0.1320,0.1343,-0.7353,0.1151,3.7199,-16.5203,2.7185,-1.5559,-0.2486,1.5719,5.7465,0
8.9000,-0.0258,0.1064,-0.0675,-0.0399,0.9425,-0.3047,-0.1314,0.0527,-0.3408,0.0640,-4.0825,19.7226,-2.5533,-0.7827,-0.1748,-0.2378,-10.4434,0
8.9200,-0.0249,0.0994,-0.0661,-0.0344,0.9399,-0.3132,-0.1311,0.0463,-0.3514,0.0661,-0.3186,-0.5305,0.1025,-0.9583,-0.1865,-0.3868,-3.2689,0
8.9400,-0.0239,0.0882,-0.0622,-0.0152,0.9335,-0.3318,-0.1351,0.0461,-0.5582,0.1956,-0.0122,-10.3396,6.4749,-2.2153,-0.2137,-1.6653,1.5616,0
8.9600,-0.0230,0.0826,-0.0605,-0.0186,0.9304,-0.3408,-0.1339,0.0483,-0.2783,0.0864,0.1139,13.9952,-5.4599,-0.8914,0.0317,0.4866,-7.0912,0
8.9800,-0.0209,0.0735,-0.0572,-0.0251,0.9250,-0.3561,-0.1299,0.1058,-0.4553,0.1643,2.8716,-8.8492,3.8926,-1.5082,-0.1029,0.9563,0.5057,0
9.0000,-0.0203,0.0697,-0.0557,-0.0220,0.9229,-0.3617,-0.1300,0.0305,-0.1921,0.0744,-3.7664,13.1580,-4.4931,-0.6352,-0.0952,-0.2154,-4.8617,0
9.0200,-0.0199,0.0627,-0.0529,-0.0144,0.9183,-0.3724,-0.1337,0.0176,-0.3468,0.1405,-0.6441,-7.7321,3.3044,-1.2606,0.1053,-0.6825,-0.2677,0
